,ABC News,CBS News,NBC News,NPR,Rush Limbaugh Show (radio),Sean Hannity Show (radio),Washington Post,The New York Times,HuffPost,Breitbart,BBC,Time,Univision,Vice,Daily Caller,Fox News,MSNBC,CNN,PBS,The Wall Street Journal,USA Today,Politico,BuzzFeed,Newsweek,Business Insider,Vox,The Hill,Washington Examiner,New York Post,The Guardian,Opinion of Trump,Party,Social Media Usage,Weights,Age/Sex Category
9181,1,1,0,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,0.0,Independent,Never,551.0,7.0
9182,1,1,1,2,0,2,1,0,2,0,1,2,2,0,0,2,1,1,1,2,2,2,2,2,0,0,0,0,1,0,-1.0,Independent,Never,185.0,6.0
9183,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0.0,Independent,Never,365.0,3.0
9184,2,2,2,1,2,2,1,1,1,2,1,2,2,0,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1.0,Democrat,Never,100.0,6.0
9185,2,1,2,2,0,2,2,2,2,2,2,1,2,2,0,2,2,2,2,1,2,2,2,2,0,0,2,2,2,2,0.5,Republican,999,184.0,8.0
9186,2,1,1,2,2,0,1,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,0.0,Independent,Often,420.0,1.0
9187,1,1,1,2,0,0,2,2,2,2,1,2,2,2,0,2,2,1,2,2,2,2,2,2,0,0,0,0,2,2,-0.96,Democrat,Sometimes,168.0,4.0
9188,1,2,2,0,0,0,2,2,0,0,0,2,0,0,0,2,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0.6,Republican,Sometimes,293.0,6.0
9189,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,1,0,2,2,-0.5,Democrat,Often,586.0,3.0
9190,2,2,2,0,0,0,2,2,0,0,2,2,0,0,0,2,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0.4,Republican,Never,862.0,6.0
9191,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,2,2,1,1,1,1,1,1,2,1,2,0,2,2,2,-1.0,Independent,Often,208.0,8.0
9192,1,1,1,2,2,2,1,1,2,1,2,1,2,2,0,1,2,1,2,1,2,2,2,2,2,2,0,1,2,1,0.5,Independent,Hardly Ever,113.0,7.0
9193,1,1,1,2,2,2,2,1,2,1,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1.0,Republican,Often,160.0,4.0
9194,1,1,1,0,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,0,2,0,0,0,0,2,0,0.2,Republican,Never,1113.0,7.0
9195,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,2,2,0,0,0,2,0,0.6,Republican,Never,522.0,3.0
9196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,Democrat,Sometimes,126.0,4.0
9197,2,2,2,1,2,2,1,1,2,2,2,2,2,2,0,2,2,1,1,2,2,1,2,2,2,2,2,0,2,2,-1.0,Independent,Never,165.0,3.0
9198,2,1,2,0,1,1,2,2,2,0,1,2,0,0,0,1,2,2,1,2,1,0,2,2,0,2,2,0,2,2,0.54,Independent,Sometimes,269.0,8.0
9199,2,1,2,2,2,2,2,2,2,0,1,2,0,0,0,2,2,2,1,2,2,0,0,2,0,0,0,0,2,0,-0.2,Independent,Never,156.0,7.0
9200,2,1,2,2,2,2,2,2,0,0,2,2,0,0,0,2,1,2,2,2,2,0,2,2,0,0,0,0,2,2,0.2,Independent,Never,1543.0,5.0
9201,2,2,2,1,2,2,1,1,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,-1.0,Independent,Never,621.0,5.0
9202,2,2,2,2,0,0,2,2,2,0,2,2,0,0,0,2,2,1,2,2,2,0,2,2,0,0,0,0,0,0,0.8,Republican,Hardly Ever,406.0,6.0
9203,2,1,1,2,2,2,1,1,2,2,1,2,2,0,0,2,2,2,1,1,2,2,2,2,2,0,2,0,0,2,-1.0,Democrat,Never,76.0,7.0
9204,1,1,1,0,2,0,2,2,2,0,0,2,0,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,2,0.5,Republican,Sometimes,189.0,6.0
9205,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,-1.0,Democrat,Sometimes,124.0,5.0
9206,2,2,2,0,0,0,2,2,2,0,0,2,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,2,0,0.8,Republican,Sometimes,439.0,4.0
9207,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,2,0,0,0,1.0,Republican,Never,196.0,8.0
9208,1,1,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0.78,Republican,Often,503.0,4.0
9209,2,1,2,2,2,2,2,2,1,2,1,2,2,2,0,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,-1.0,Democrat,Often,154.0,8.0
9210,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,Republican,Never,106.0,7.0
9211,2,2,2,2,2,2,1,1,2,2,2,2,2,0,0,1,2,1,2,1,2,1,2,2,2,2,2,2,1,0,0.0,Republican,Sometimes,226.0,3.0
9212,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0.0,Republican,Never,577.0,8.0
9213,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,2,2,0,2,2,0,-0.8,Independent,Hardly Ever,259.0,5.0
9214,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,2,2,1,1,1,0,1,0,1,0,0,2,0,0,1,-1.0,Democrat,Hardly Ever,76.0,7.0
9215,2,2,2,2,0,2,2,2,2,0,2,2,0,0,0,2,2,1,2,2,2,2,1,2,0,0,0,0,2,0,-1.0,Democrat,Often,79.0,4.0
9216,1,2,1,0,2,2,1,2,1,2,1,2,2,0,0,2,1,1,1,2,1,1,2,2,2,2,1,0,2,1,-0.8,Independent,Often,198.0,8.0
9217,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,-1.0,4.0,Sometimes,2491.0,5.0
9218,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,-1.0,Democrat,Never,106.0,4.0
9219,1,1,1,1,2,2,2,1,1,2,1,2,2,2,0,2,1,1,1,2,1,1,1,2,0,1,1,0,2,0,-1.0,Democrat,Sometimes,111.0,6.0
9220,1,1,1,2,0,0,2,1,2,2,2,2,2,0,0,2,1,1,2,2,2,2,2,2,0,2,2,0,2,0,-0.96,Democrat,Never,418.0,7.0
9221,1,1,0,2,2,2,2,2,2,0,2,2,2,0,0,1,2,2,2,2,2,0,2,2,2,0,0,2,2,2,0.0,Republican,Never,186.0,6.0
9222,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,-1.0,Independent,Never,100.0,6.0
9223,2,2,2,1,0,0,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,-1.0,Independent,Sometimes,165.0,4.0
9224,2,1,1,0,2,2,2,2,0,0,0,2,0,0,2,2,1,1,2,2,2,0,0,1,2,0,0,0,2,0,-1.0,Independent,999,222.0,8.0
9225,1,1,1,1,2,0,0,2,2,0,1,2,0,0,0,2,1,1,1,2,2,0,0,2,0,0,0,0,2,0,-1.0,Democrat,Never,76.0,7.0
9226,2,2,1,1,0,0,1,1,2,0,2,1,0,0,0,2,1,1,2,1,2,0,2,0,1,0,0,0,1,0,-1.0,Democrat,Often,481.0,4.0
9227,1,1,1,1,2,2,1,1,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,-0.9,Democrat,Never,176.0,3.0
9228,1,1,1,2,2,2,2,2,2,0,2,1,0,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,-0.8,Independent,Hardly Ever,78.0,8.0
9229,2,2,2,0,2,2,2,2,2,1,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,2,0,1.0,Republican,Never,237.0,7.0
9230,2,1,1,2,0,0,1,1,0,0,1,0,0,0,0,2,1,1,2,1,2,0,0,2,0,0,0,0,2,0,-1.0,Democrat,Never,333.0,7.0
9231,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,-1.0,Democrat,Sometimes,127.0,3.0
9232,1,1,1,0,0,0,2,0,0,0,0,2,0,0,0,2,1,1,1,2,0,0,0,2,0,0,0,2,0,0,-1.0,Democrat,Sometimes,303.0,8.0
9233,2,2,2,1,0,0,0,2,1,0,2,2,0,2,0,1,2,1,2,0,2,0,2,2,2,0,0,0,0,1,-1.0,Democrat,Often,166.0,4.0
9234,1,1,1,0,2,0,2,2,0,0,2,2,0,0,0,1,2,2,2,2,2,0,2,2,0,0,0,0,2,0,0.0,Independent,Never,706.0,8.0
9235,1,1,1,0,0,0,1,1,0,0,1,2,0,0,0,2,2,0,2,1,2,2,2,2,0,0,0,0,2,2,-1.0,Democrat,Never,76.0,7.0
9236,1,1,1,2,0,0,1,1,2,2,2,2,0,0,0,2,1,1,1,2,2,1,1,2,0,0,0,2,2,0,-1.0,Democrat,Never,427.0,8.0
9237,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,1,2,2,1,2,2,2,2,2,0,0,2,2,2,2,0.8,Republican,Never,61.0,7.0
9238,2,1,2,1,0,0,1,1,2,0,1,2,2,1,0,2,2,2,1,1,2,2,2,2,0,0,2,2,2,1,-0.8,Democrat,Never,82.0,7.0
9239,2,2,2,1,2,2,2,1,2,2,1,1,0,0,0,2,2,2,1,2,2,2,2,2,0,0,0,0,2,2,-1.0,Democrat,Never,139.0,8.0
9240,2,2,2,0,2,2,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.8,Republican,Never,636.0,3.0
9241,1,1,1,0,2,0,2,2,0,0,1,2,1,0,0,2,2,2,2,2,2,2,0,2,0,0,0,0,2,0,1.0,Independent,Never,140.0,5.0
9242,2,2,2,0,0,0,2,2,0,0,0,2,0,2,0,1,0,2,2,2,0,0,0,0,2,0,0,0,0,2,1.0,Republican,Never,509.0,4.0
9243,1,1,1,0,2,2,1,2,0,0,2,2,2,0,0,1,1,1,2,1,1,2,0,2,2,0,2,2,2,2,-0.4,Independent,Hardly Ever,619.0,5.0
9244,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5,Independent,Hardly Ever,848.0,1.0
9245,2,2,1,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,-0.9,Independent,Never,292.0,3.0
9246,2,2,1,1,2,2,2,1,2,2,1,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1.0,Democrat,Sometimes,326.0,4.0
9247,2,1,2,2,2,2,2,2,2,0,2,2,2,0,0,2,1,2,2,2,1,2,0,2,0,0,2,0,2,0,0.3,Republican,Never,102.0,7.0
9248,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-1.0,Democrat,Never,548.0,1.0
9249,2,2,2,2,1,1,0,2,0,2,2,2,0,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0.8,Republican,Never,145.0,7.0
9250,1,0,1,0,0,0,0,2,2,0,0,2,0,0,0,2,2,1,2,0,0,0,2,0,0,0,0,0,2,0,-1.0,Democrat,Sometimes,336.0,4.0
9251,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,Often,1624.0,2.0
9252,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,-1.0,Democrat,Hardly Ever,100.0,6.0
9253,2,2,1,1,2,2,2,2,2,0,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0.0,Republican,Sometimes,244.0,8.0
9254,2,2,0,1,0,0,2,0,0,0,2,0,2,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,-1.0,Democrat,Hardly Ever,226.0,1.0
9255,1,1,1,0,2,0,2,2,1,0,1,2,2,0,0,1,1,1,2,2,1,0,2,2,0,0,0,2,2,1,-0.7,Democrat,Sometimes,324.0,4.0
9256,1,1,2,0,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,2,2,0.8,Republican,Never,179.0,4.0
9257,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,Never,570.0,8.0
9258,2,2,2,0,2,2,2,2,0,0,0,2,2,0,0,2,2,1,2,2,2,0,2,2,0,0,0,0,2,0,0.0,Independent,Sometimes,302.0,3.0
9259,2,2,2,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Independent,Often,1335.0,4.0
9260,2,2,2,0,1,0,2,2,0,1,2,2,0,0,0,1,1,2,2,2,0,0,0,2,0,0,0,0,2,0,1.0,Republican,Sometimes,401.0,6.0
9261,2,2,2,2,2,2,2,2,2,1,1,2,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,0,2,2,0.7,Independent,Sometimes,218.0,5.0
9262,2,2,2,1,2,2,1,1,2,2,1,2,2,0,0,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,-0.4,Independent,Never,851.0,3.0
9263,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0.8,Republican,Never,223.0,7.0
9264,2,2,1,2,2,2,1,2,1,2,2,2,2,0,2,1,0,2,2,2,2,1,2,2,2,0,0,0,2,2,-0.2,Independent,Hardly Ever,164.0,4.0
9265,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.8,Independent,Never,148.0,7.0
9266,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,-1.0,Democrat,Hardly Ever,132.0,8.0
9267,2,2,2,2,2,0,2,2,2,0,1,2,0,2,0,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,-1.0,Independent,Sometimes,1003.0,3.0
9268,1,2,1,2,0,0,2,1,0,0,2,2,0,2,0,1,1,0,2,2,2,0,2,0,0,2,0,0,0,0,0.0,Republican,Often,1721.0,1.0
9269,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,-1.0,Democrat,Never,275.0,3.0
9270,1,2,1,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,1,0,2,2,0,0,2,0,2,2,-0.96,Democrat,Hardly Ever,183.0,7.0
9271,2,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,2,0,1,0,2,2,2,1,0,0,0.0,Democrat,Sometimes,1123.0,3.0
9272,2,2,2,1,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0.0,Republican,Often,195.0,4.0
9273,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0,0,2,1,2,1,1,2,2,2,0,2,2,2,2,2,-1.0,Independent,Never,140.0,6.0
9274,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,2,2,2,2,1,2,2,2,2,0,2,0,0,2,2,0.5,Republican,Never,131.0,6.0
9275,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,0,2,0,2,2,-1.0,Independent,Sometimes,273.0,4.0
9276,2,2,1,2,2,0,1,1,0,0,1,1,0,0,0,2,2,2,1,1,2,2,0,2,2,0,2,2,0,2,0.0,Independent,Hardly Ever,283.0,8.0
9277,2,1,1,2,2,2,1,2,2,2,1,2,2,2,0,2,1,1,2,2,2,2,1,2,2,2,0,0,2,2,-1.0,Independent,Sometimes,175.0,2.0
9278,2,1,1,0,0,1,2,2,2,0,2,2,2,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,-0.2,Independent,Sometimes,269.0,6.0
9279,2,2,2,1,0,0,2,1,2,0,1,2,0,2,0,0,0,0,1,1,0,2,2,2,2,0,0,0,0,0,-0.44,Independent,Hardly Ever,173.0,3.0
9280,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,-1.0,Democrat,Often,277.0,2.0
9281,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,1,2,2,2,2,0,0,0,2,2,2,1.0,Republican,Never,98.0,8.0
9282,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,-0.7,Independent,Often,737.0,3.0
9283,1,1,1,2,2,2,1,1,1,0,2,2,2,0,0,2,1,1,2,2,1,2,1,2,2,2,0,0,1,1,-1.0,Democrat,Often,142.0,4.0
9284,0,0,1,2,0,0,1,1,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.98,Independent,Hardly Ever,119.0,6.0
9285,2,2,2,0,2,2,2,2,2,2,1,2,2,2,0,2,2,2,1,2,2,0,2,2,2,2,0,2,2,0,-1.0,Democrat,Hardly Ever,444.0,6.0
9286,2,2,2,0,1,1,2,2,2,1,2,2,2,0,0,1,2,2,2,2,2,2,2,2,0,0,2,0,0,0,1.0,Republican,Sometimes,245.0,7.0
9287,2,2,2,0,2,1,2,2,0,0,0,2,0,0,2,1,1,2,2,2,2,2,2,2,0,0,0,0,2,0,0.9,Republican,Never,460.0,8.0
9288,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,Independent,Never,180.0,3.0
9289,2,2,2,0,0,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,-0.8,Democrat,Never,397.0,8.0
9290,1,1,1,1,0,0,1,2,2,2,2,2,0,0,0,2,1,1,1,1,2,1,1,2,2,0,0,0,0,2,-1.0,Democrat,Hardly Ever,100.0,6.0
9291,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,2,1,1,1,2,2,0,2,2,0,0,0,0,2,0,-1.0,Democrat,Never,429.0,4.0
9292,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0,1,1,1,2,2,2,0,2,2,2,0,0,2,2,2,1.0,Republican,Never,106.0,7.0
9293,2,1,2,2,0,0,2,2,0,0,2,0,0,0,0,1,2,2,2,2,2,0,0,2,0,2,2,0,2,0,0.8,Republican,Hardly Ever,316.0,6.0
9294,2,2,2,0,2,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,0.5,Republican,Never,247.0,6.0
9295,1,1,1,1,2,2,1,1,1,2,1,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,2,2,2,2,-0.8,Democrat,Hardly Ever,82.0,7.0
9296,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,1,2,1,2,2,2,2,2,1,2,-1.0,Independent,Never,255.0,5.0
9297,1,1,1,1,2,2,1,1,1,2,1,1,2,2,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1.0,Independent,Never,300.0,3.0
9298,1,2,2,1,0,0,1,1,2,0,2,2,0,2,0,2,2,1,2,1,1,1,2,2,2,2,1,0,0,2,-0.6,Republican,Sometimes,968.0,2.0
9299,2,2,2,0,2,2,2,2,0,0,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0.58,Independent,Hardly Ever,521.0,7.0
9300,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,0,0,0,2,0,-1.0,Independent,Never,350.0,5.0
9301,1,2,2,2,0,0,1,1,2,0,2,2,0,2,0,2,2,1,2,1,1,2,2,2,2,2,0,2,2,2,-1.0,Democrat,Never,134.0,1.0
9302,1,1,2,2,2,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,1,2,2,2,2,0,0,0,2,2,0.8,Republican,Never,263.0,8.0
9303,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.0,Republican,Sometimes,233.0,4.0
9304,2,2,2,2,0,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,-1.0,Democrat,Often,270.0,2.0
9305,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,2,1,2,2,2,2,0,2,2,0,0,0,2,2,2,-1.0,Democrat,Hardly Ever,157.0,4.0
9306,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1.0,Republican,Never,272.0,3.0
9307,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,Democrat,Hardly Ever,743.0,7.0
9308,2,2,1,2,2,2,2,2,2,2,2,2,0,2,0,1,1,2,2,2,2,0,2,2,0,0,0,0,2,2,0.5,Independent,Often,382.0,5.0
9309,2,1,1,2,2,2,2,2,2,0,2,2,2,0,0,2,2,1,2,2,2,0,0,2,0,0,0,2,2,2,-1.0,Democrat,Hardly Ever,78.0,6.0
9310,2,1,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,0,0,2,0,0,0.0,Republican,Hardly Ever,337.0,6.0
9311,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,-1.0,Republican,Never,354.0,5.0
9312,1,1,1,2,2,2,1,2,2,0,2,1,0,0,0,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,-1.0,Democrat,Hardly Ever,190.0,8.0
9313,2,2,2,1,2,0,2,2,0,0,1,2,0,0,0,2,2,2,1,2,2,2,0,2,0,0,0,0,0,0,0.5,Independent,Never,507.0,7.0
9314,2,2,2,1,2,2,1,1,2,2,1,2,2,2,0,1,2,2,1,1,2,2,2,2,2,2,2,0,2,2,-0.6,Independent,Hardly Ever,241.0,1.0
9315,2,2,2,0,2,0,2,2,2,0,2,2,0,0,0,1,2,1,2,2,2,0,2,2,2,0,0,0,2,0,0.0,Independent,Often,486.0,2.0
9316,2,2,2,2,2,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0.0,4.0,Never,229.0,4.0
9317,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,2,1,1,2,2,2,2,0,2,0,0,0,0,0,0,-0.94,Democrat,Sometimes,73.0,8.0
9318,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,-1.0,Democrat,Never,140.0,6.0
9319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,Independent,Hardly Ever,786.0,3.0
9320,1,2,1,0,2,2,2,2,2,2,0,2,0,0,0,1,2,2,1,2,2,0,2,2,2,0,2,0,2,0,0.2,Republican,Sometimes,174.0,7.0
9321,1,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,-1.0,Independent,Often,1368.0,2.0
9322,1,2,2,1,0,0,2,2,2,0,2,2,0,0,0,1,2,2,2,2,2,0,0,2,0,0,0,0,2,2,-0.5,Democrat,Never,49.0,7.0
9323,1,1,1,0,0,0,2,2,2,0,2,2,2,0,0,2,2,2,1,2,2,0,2,2,2,0,2,2,0,0,-0.8,Democrat,Sometimes,538.0,2.0
9324,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,-0.6,Democrat,Sometimes,273.0,4.0
9325,2,1,2,2,0,0,1,2,2,0,2,2,0,2,0,2,2,1,2,2,2,0,2,2,2,2,0,0,0,2,-1.0,Democrat,Sometimes,217.0,2.0
9326,1,1,2,2,0,0,1,1,0,0,0,2,2,0,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,-1.0,Independent,Never,304.0,8.0
9327,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,-0.1,Independent,Never,86.0,7.0
9328,2,2,2,1,2,2,0,2,2,2,2,2,2,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,-1.0,Independent,Never,246.0,1.0
9329,2,2,2,1,2,2,2,1,2,2,2,2,2,0,0,2,1,1,1,2,2,2,2,2,0,2,0,2,2,2,-0.8,Democrat,Never,139.0,8.0
9330,2,2,2,1,2,2,1,2,2,2,2,2,2,2,0,2,2,1,1,2,2,2,0,2,2,2,0,0,2,2,-1.0,Democrat,Hardly Ever,154.0,5.0
9331,2,2,1,1,2,2,1,1,2,2,2,2,2,0,0,2,1,1,1,2,2,2,2,2,2,2,2,0,2,2,-1.0,Democrat,Never,100.0,6.0
9332,2,2,2,1,0,2,1,1,1,2,1,2,0,0,0,2,1,1,1,2,2,2,2,2,2,2,2,0,0,2,-1.0,Democrat,Hardly Ever,175.0,4.0
9333,2,0,2,1,0,2,2,2,2,2,1,2,2,2,0,1,2,1,1,2,2,2,0,2,1,2,2,0,0,2,0.2,Independent,Sometimes,180.0,3.0
9334,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,-0.5,Independent,Never,598.0,5.0
9335,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,1,1,2,2,0,0,2,1,0,0,0,2,0,-1.0,Democrat,Hardly Ever,140.0,4.0
9336,2,2,2,1,2,2,2,2,2,2,1,1,2,2,0,2,2,0,2,2,2,2,2,2,0,0,0,0,0,2,-1.0,Democrat,Never,175.0,4.0
9337,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,2,2,0,0,2,2,0.0,Democrat,Sometimes,201.0,3.0
9338,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,0,2,2,0,1,1,-1.0,Independent,Sometimes,239.0,8.0
9339,2,2,2,1,2,2,0,2,1,2,2,2,0,0,2,2,2,2,1,2,0,2,0,2,0,0,2,0,0,2,-1.0,Democrat,Sometimes,168.0,3.0
9340,2,2,2,1,0,0,2,2,2,0,1,2,2,0,0,2,2,1,1,2,2,1,0,2,0,0,0,0,0,2,-1.0,Independent,Hardly Ever,105.0,6.0
9341,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,-1.0,Independent,Sometimes,187.0,3.0
9342,2,2,2,1,2,2,1,1,2,2,1,2,2,2,0,2,2,2,1,2,2,2,2,2,0,2,2,2,2,1,-1.0,Democrat,Never,275.0,3.0
